p1,p2,p3,n_pois,business_ids
38,23,10,3,r8T7RHYAOjimXcORIdqUPQ|dpdMVwjAFOkwITNnS_Hu7g|_CEpmc2aKLfPapq-MQ6ZdA
8,55,39,3,3966MAWoL1GbB8Zjvspx1g|-VEGatH4Ea3anbCS4wjgIQ|Ee8FPJNn4WHLsBhyFrQJhA
2,58,3,3,K9cn-DrPEEXse1s1n-6mMw|6pT7TIyrhpeo-LjTlIZBDA|VSDdUwXktnvL_O0meKv7MQ
23,42,2,3,CTvOidAcbsTaZKhOFmh1Tg|VDIcgTQVzOdd4fucVE4sZw|3cuWXwS_ctOh834MzMZXmQ
17,30,5,3,N8E9I3QbJl88_uXbVJCbOQ|AGR4G6RCCjzmtVk0xjLTrg|xxwFeRxm6SYJcWvAPWqB5w
21,55,43,3,4CBk3DBUgl3V9zbVBKsIqQ|9ujr7iilByV0mM8N0-DAJw|Iy0CmHZ16A_XCw2nST-Fsg
13,17,46,3,AR4_xcsTsES0FF0ierogYA|evSPTk8ghmt7lj9jGQR-Ow|Qt5UAOA9FiZr317dgU0hvg
6,27,59,3,V5KiEoH4E86GA2S3RQkf1g|eznriqn0sKt0D594H5OCcA|garSfHRFg9fASfWcBnMMEQ
56,10,16,3,XZN4nllA4qMdXVHy_-nqHg|Q_BBW768Hye7hUGeyXNh_w|o6tzQpQ0fdchmDMbtupiNg
25,19,53,3,AAFofLiyt_K1Ar_eEuVc7g|JIrsBVXBPGeW5hRZvX7ZuA|dSdnWJxvhLwvsDfRI1lKuQ
55,54,25,3,3IadlOAx145dhqMkIezlwQ|hKzMD-okmcr6gfGG85SptA|sJDQ0lr0TNTFUnmPLrSJAQ
45,22,29,3,wU1_0cp9riS3VL_StLkPoA|Lw0e3JLpHoxrOzvAoXg3uQ|wgyh6_YZt_ByA9iBbX5i7g
23,12,4,3,YOqnRHASr8ensibyqqFmSQ|PiFqvShE4ioCeyF7bhHwDQ|UNgDjuoxliw5vGyj22GvmQ
31,46,59,3,pCmaISSyKum22MOtPOxL-w|Yj3r1lewEi8U3jjoEsfZ1w|m2Gcv_wlAUbHZaqVqMMBCQ
25,24,35,3,RnC2s8eZ7MKEqkzWsUyAgA|7o2Eb6zvYv-P2jHuHlTG_A|uYIZQTeTTMERbwEW9DDZGA
62,55,19,3,JQkjDxWxx73s30bjhE5n7g|iTvq1gPf62A-z1Axu8elvw|vDRbIZgQkohfjt2ctVLn1w
35,40,16,3,xObSX9_zzibtC53jCOSaig|0sfbiy6s2U_AfDx04gwfog|-x5Vz35KrGQewp4Wdw_uOQ
57,6,59,3,wtBnhvQdCsiqwUFW84qfdw|gu8twBwnB9CRU-hZQkkpgw|GXSLrw48fYWpLJ__fxJgZA
36,47,27,3,Srt2tq0z8AxP_4k4jPCDNA|1fYDqAf9z66U_dpxbLz3qQ|u4Sc7E1Jl0q3HrOIaLUzRA
55,3,53,3,BALWb5Qs2Bx5-MykiR_tyA|frU7PIVtEl2bt_BCERpGDA|Mol3iXxtmhq8QEo2346pWQ
12,62,25,3,KwADSZGoeiqnlR4vUpNhig|FffPXnuuKYWbi3Aj8taNcQ|3NNKjjMkjYQwkrlRJ__VGw
46,3,47,3,KrR8o8nLTrhadC1fcWx9rw|wk97-U9eVonoAyDyRQX3ig|OXkiDUEj0wv17xOsUf6rLA
54,58,25,3,oBhJuukGRqPVvYBfTkhuZA|KrKQChZ1hwHHVaUK9Zc-Ag|SGi8AJhR8iS-LsQwcMOAVA
7,56,20,3,IDGg4Ax0iMYBtSKRP0tBbg|nwk7HiUk0IIYftBDF5yv7w|Q81Xj-eCVxi8mttVMn2UiQ
19,37,26,3,9xPFNAQ5vG7PG0VD2rdoIA|mLDJH5ic5_digOyWxBA71Q|-X6ITNozAhXT4uVBjdCBUA
26,47,8,3,AWGuQflJGycjeHfOZjAVUQ|HxBT-rFCLh3KKWcl8Rtf2A|Oei9PtX2MqO-ayjgxzjOYQ
2,31,15,3,xYm4-lEjgMkQWxrQLWXVpQ|KHe6HAqmyioITwTvg9Bbcg|zRLIbiUqmTDLxJUqugBO2w
21,5,19,3,Zofb78HMkCfyQ8S1jCmT9A|Xkdu_37aNqJxilh9XQSmEA|4rG4tJF2EC2CfYvBu_uqpQ
45,26,11,3,LcmiN-4moMYNhGjx9Rx1uw|nFkhD1OzSJJoc5z3LCtGGw|pnDQc8_jio712w3x1gPkEg
10,24,32,3,O6PMDDhKMNmvq5cox3EQ7g|sUfZtYknNx4iS1ZS9FsGoQ|ssiL1F8iL-fTlkalaLzpvQ
55,54,58,3,U1maJhVWjfDA_M_xUf-ONg|Tl05Hzo5HvxMXwEZ_pnRnQ|Edwz_unf39oePX5M7d4S3g
57,39,18,3,UBj0aJ6FfMR4tdvRbQ3KSA|catgj1WAPbrPMG7Jd7mDxg|zXL2yGMLOvc4X-Phorm5Fw
12,29,45,3,lUHztzYjhD743ZuOQvgyMg|ZrkPvgCKxS_vBhYr8l-ZXw|GKohndn_sMk2nWCh1jkAfg
2,31,21,3,iZNR8-rqsBL2afDk4Zxe8A|wMSpjI-SmWlhdOyU4vOs7g|MaGuDXpMlv3NhsR2XXNRBg
57,6,3,3,XX0xyWDpFc6Diq-XVHUckg|pg6RCapqdBVRGMg2kjoIxQ|nFKATkd_j1iwFK9r6s0duQ
47,53,42,3,NaIwXgHlK4lhMuqHAYDp7A|24yg4Hvws9orB2Y718d9gw|C0NSUnH2ZtKtWBuD88aEsA
62,58,62,3,8j3blTZChklt3j89jxx0fw|mf0OyZ6DX2iKUFIV9TqFRQ|SruGlT3aLDyqDN3uDR2CMw
7,5,45,3,BiSdlIuOlf6MqyEZ6aWhfQ|FeHhy-6uPJUMyVYPAwYjKA|s8MTunfjxZslRLcjlTiCJg
54,5,44,3,s2JiYzE7i68cXIV6YEcVTw|Y7EalRsCafsApK5DcL_mTg|5hvO_zH7B1n2humawoPHrw
3,34,0,3,Z8qGOmU8YxDjLPBbrz84Yw|kzHH50fET6e5nVqk8IIl5Q|Zl8jd_gzZduzMLN4_vUjLw
26,17,53,3,2JhpJoS6Md9pqCxD5Uubhg|ENOg4e6w8OabVfEZijegAg|oTHZ62gNeAmdci7QOii_pA
43,5,13,3,L4kfcADLCU4T33i7Z0CkuA|j-Akv5AL-z1vuM04oJRc8Q|sy7ADvpBA7SfHwbY-Y_5gw
28,36,16,3,XkWLvNeJWIQqNp2oX4XzKw|8vssmQoUriFOtv1dmzAekA|KB3I1jQFeJqCHhVHY7TieQ
54,29,38,3,MMRRS6YhVRx_iN5-JhMRYg|YAUUdbESr8BYQ_TFgDjT5Q|kbXpjBSweedxQ1WrlJ5i7Q
59,55,17,3,4_-IcMpkF_sBRHomWZHNzA|O823FiPDepbCKYo7w2uGAg|Mv2eEAuONsyKvJGGaVTIAw
13,39,18,3,LaqJHvI5NCKYAFvh_G88_Q|ehHQQflMgSUX5T3PFyjBWQ|kvRjzneD1FWh4Szb-trL4A
51,15,5,3,61x8v5Yq3zzoaKkMz5SJqA|j0nfkOogyh43lFcuUMlVsQ|mjqFs-VDCulkZLvPTW6Ddg
22,3,24,3,mfpdT5xClMi3tJWh5fdRKg|DgZ9_AF79OJ-Qa3sV3lFsA|C-cIU8UJjdSEuBxkbm4Pyg
46,3,3,3,wATz5hBUiCzJpEil-TIVdw|qAjsqPKJwcWX97_EBHwfjw|fmBO7y4Yqnb8xm6naMS77A
21,11,8,3,A0ynYx0BlHr5wiUJKhQFjw|GXhExRdP5UUDhoxTRWQfcw|e_lqKAWIiE8wU6mk2HPI-Q
31,58,59,3,vy0IlrE3Zl44HwxbsZhh2g|CR7A7uxsq46VbjqwMZeObA|RsQchuSMtpq8SyKkZMkVWA
12,5,20,3,l4YoHcvnsK7ICDrTqL7EEg|ZRCY1Y3V4ikJs8K7yZ554A|4ZKAGQ2U8M4mtONcAg42cQ
18,56,19,3,aPNXGTDkf-4bjhyMBQxqpQ|zG8xZ-X3QPt7KucfYVffCg|h_NMnqT_HGZbJr2d8nDJEw
56,22,4,3,euNJ-Jp966Lfw49QPyDVkQ|73y1jLNyTy1A0XcSvyCYBA|LHyhsUpDG3-qwvRxZRLN8g
7,5,13,3,LiENf54-IvO7aSSI_-j_Qg|geEGL5YODdRIoIYfFcxVPA|nWpIXaVS8VuAsHZYID4Lww
2,52,0,3,KZ2V1ZPnrwoT0zcJunyIQw|0X5TTmfBPPY98Ra2CcSw0Q|Xtw1Rpqj3IV-TKn19fIgpA
9,29,38,3,GXM_Uitc3Ep8CvwEq_kpcQ|nzMsAREnsFlsCHsBUwL2SQ|Ikqc5tNLqyCafgcOXaZ0Ng
29,47,27,3,9hd07-PcvgF15zDFqgNsPA|Z2lPPepL10Mb13Ztw4IDEA|9hAQD5rq0PCqhq4RVqgI6Q
25,3,53,3,XvwYDArF1MH8XLaww9bzlg|CbGP2eUbHu8Jyl28yYmG2Q|lMo-DYKFYipOhTwYYQ4fXw
58,53,11,3,6TgCq73bjA15bpmOMSPFSg|u706KJdyx6MuAjlt8e0RNA|uPnrOJOTmWQ8LPgCkvOf5g
28,3,58,3,f03SYXIT37YmarHDZd1wMA|VENNs0SdMEh0JihNsgu0_w|y4exYcOCc5ximnsZu5hx2w
2,5,8,3,hxh1ongobphqXq30V13ukg|L_Rwy6oSAnMUY3NCDspxmA|NO1pbRWkefeULr1xmDASYg
15,50,44,3,XFOLv6Vxik920W7OP-OStw|jZq8xsKyCrRRzJenCKKn-Q|65m_3aPnCbDjm8nOd5TrQA
60,61,59,3,n1tmHcjBnv64qEO3REm-XA|y7XfZ8xgOggcqoiyRHfwDg|QE_AWdEFJcYxjGqWeJkI1Q
0,3,33,3,AERr7jPbAZmShrwfKzUqfA|JdaAaoijcQRYWXz-BMNkyA|GltVrzwcDYT9Om8tW6H3FA
12,58,25,3,4Do_B7sfhfsn4TQV1h0psg|_xSCB2TZ-s6yTeafRnzK1w|gjALduh0HJg-xMHMm0Uz0Q
34,34,27,3,TrcS6ja_Kb3jtRSaNB-36A|Am_H8-XxtTfV34QmOuWcyQ|dc98lqGzBSpZZExT_LSiCA
10,21,32,3,LQRXcBw2b2licjzJh1GG5w|jsL0EmA3k75npcRvleq2VA|LI-ajMokOWZpefMUA_UeWg
28,46,58,3,dST75t2bHG-JtNTiYuSBMg|tR8W8VnxEb5OsXI4tAfw5A|hAn4LQqalVYuPYuZJx5diA
43,58,44,3,ZQc6EvnfQXtIK-8w-d0N5Q|dwh4dy4zyrf-NTqaCYjH6A|6_T2xzR74JqGCTPefAD8Tw
62,5,13,3,0-JRAY0LpBazDuA9761U5w|q1VOESxR99qJvpubnNxyJQ|NFzfuIFghE-HnrodHpaT6A
62,50,44,3,L4G5ABxhYHQAKIcT0818_A|sEf8VsIbhGwSnKte1IBm-Q|KxccJ1WW9J-I7TxHQazA_Q
29,46,7,3,XVg9qqPjoes6f98yjboDFg|Rg78k7uMMtMWJFUepJGdmg|DcI-bOmfwZpy-9cE3F9aRA
47,20,56,3,e0IBYH38Cag9jjojUmTAPQ|78j1ox-fsLGrnBRzn3y4_Q|My5_W97qij_TuBAsuHOSOg
28,46,2,3,LB19zg7guFOqO1KatskCUg|EdA-bHKP3JKTDDTsZn3TUQ|EObqiayUiJ_SJK3y9aOfWw
57,39,59,3,hcL7e9njsG0AboZpEVF5ww|6vJTWsX-0xxdEd-C0fLF_A|Pms6nHJq_fBkBn3HlI1DyA
55,44,47,3,cQlpkV5PLr6g_pwyb4M3Mw|wNtcmwEWxk-La909UW-BGA|ntm_Asl46JhoX2n2w698JQ
43,38,18,3,YdZb7z6aNoL6R7oIbaVNvg|1NMz64NAM9ED-x6-dbVxdw|y04yvFFUW3KdwBOJTn6BGA
47,47,16,3,8VSBmZjGTA1AXbsPQNcA6Q|ek44MbBmjmcQywn8Y1rVZA|jz5IzOqaAOXx44eBv_eOwQ
42,42,20,3,XpTNCVbO5wL1DtDyKzKqfA|RNaHrKGm3LCRSj0cdGraeQ|cEBZedAeceebuOoHS96RVg
54,31,0,3,E-DcL1u330qwvoxXhipmUQ|bKNULviFM4ayuSwq809DIA|BOq6aYbFAyCYNv_7O2mIMg
62,5,15,3,aWy4lYji5BOdQk473z_eXg|wjGV_sRxlhLKgvOBA8PhYQ|ZGH8MzJa7Q7iIpmtzBAJAQ
58,9,11,3,KrDXSYLYTvuh8tu2MAYeCQ|CamMWFlgtWhr5ucQOEV7Zg|0YaJvKyISJ74IrTqehgYdg
52,52,60,2,bTve2mwLk5Zc01vRKqc2KQ|Mwc3n5Psw9wRaQ22vZWDYQ
6,58,45,2,QdN72BWoyFypdGJhhI5r7g|HxqKo-FK8L_f_xPpBtebQQ
55,33,4,2,wkKOXNzFjTgWLqZXl2MW1A|ArOAscYDf3rG7S2bT2cHCQ
28,22,60,2,Lr79G0jxKFfR2DyX7tpMsw|H8u-gnn80Am8ejA3YuOUyQ
59,56,34,2,KofmXktylwRz6ziJqW24tg|Ue4AxfCmx6RgFxsr2AqjJA
29,9,16,2,dMOozW28RPXGlFlpyfCoxw|eGVg2kbDw4Asgc1iSmXCgA
22,3,26,2,BE7efGAH9Eb2aGbMGFfgQQ|rfTMA-0we0qbNp3iBgGWTw
46,8,27,2,_Nu9EcQxblQc-HHsTd7C3Q|0UCrWo2CihjxkZniTcQGpg
32,40,29,2,9AYJIH69QmqyZ3qvNhvEaw|EIMdpFSVbzITAn89Ha1eoA
54,52,15,2,2er_V-oAd7IbQ5YTY56r7A|r8rY6hJGtmVkJw1L--EDwg
58,53,24,2,C7ZNfxgDQWinNzRfTkevxg|9BRogQ1ZU-agQCPG-a4zIg
7,49,62,2,I5KZm-NnxYeEQsmp6nK5_w|-1b2kNOowsPrPpBOK4lNkQ
28,9,16,2,d9VqIHwmNj1VOfZc-gWwag|781S5my8ySuLpXW2HSyc9A
9,21,43,2,XQ_wVhRayMJGQT9J_WANkw|2TtkreVRud9P8RcU8Lw3pg
23,19,56,2,YrbQ_OrRo-TYHnVw5y4Kew|Kg0gJ_3lGToLjuXrLY12Ng
26,39,8,2,sHUIEFqs6cxXg3CxvuSORA|coIjWjcye5TWh56KkSwZVg
49,20,43,2,v7aaDOZICNYGTzyhPbQOgw|2jCHPyPvG0b00HjUKeDeTg
17,60,17,2,2RD8rGGlx_HZnu179IJiDg|2gbiwt06lPGhaCCeQcmHKQ
38,41,53,2,9-W8_gKJ-tRPr52TFKFNWg|CSAJxLa_LeuIDe-lHrC03w
9,52,13,2,Jq65KuNzC_Uee3TJB9Xv-Q|45N54l3hjvR8IhSrPNVcPQ
44,34,16,2,mU8d9qbaUqJ-XTd5Ood6Kw|EHUNi6ZX3z8KaXFjGtDd7w
53,18,6,2,iZJ-LlKeSRRu6HbY4LZ9ww|HA217nXPzk9ZFNik4jx_Tg
7,38,1,2,4FHXsFTyvvxc-pISdYkoeQ|842klWrQcZi4K4rLC10YKA
52,55,15,2,73UjNbSoQjQAOS45rcihFg|617w8MQE3z1szmLvs0WfCw
34,3,8,2,Xbd1z_fOq1M1G6uD7yajEw|5EL8OtIvDMWkT9jDlAJetg
52,7,26,2,UDD4X5TLUMARishbXUQA2w|wbDRmtxaKRpBOjutvV6TEA
39,17,37,2,_ue6jZ0RCen2FZk045GvbA|LaDJBSYEKiQ3iMqbLXt_sg
34,32,8,2,KlylNgeREG9_aPt84lbgSg|1O-cOXmPlowTmoGgMi2Vtg
40,34,11,2,EaGQz-Y2aAdfrn1XXgjJ6A|Gqly-fbSiUhgXGgP4hAx7A
58,13,7,2,E2_AzxFPus5ztQecqq_j4A|MmayUCRkeV29Uf8FdY8PUg
61,54,2,2,FZAf9spYl0bMp9Yokdcxyg|fw-azRuIMCPCR3b4Urh_yA
7,29,43,2,1mHwt5rp9aKqUcFsNTBVVQ|1Ggw9DE7s9h4q9sRo-f3oA
60,10,16,2,n7oAS0xmwPLjfw7lHdcAxg|AG4hoTnZ4bSOGJF58thKBw
45,36,9,2,0Y4YhMXpnL1qfu648jv9vg|uGQTlLly4em2Y3TtfHomvQ
43,31,3,2,Sv1MEZP-mMfp8SmE0hwYEA|zropQGh2fc7PMpzd32vneQ
31,19,47,2,khMfXypvr9iALwJD7zzFGA|Knk5_SDSCx7slFb2rtBgOw
61,54,58,2,HE7jT6BbVTg0OrmLg51dzQ|U24CgjfjGf_i12VBazDa2Q
52,31,11,2,yeLtEpR34PtBeUFrDVbWFQ|BWdDR_4lWAE6uloubO0oZw
61,8,17,2,cxEqo5GuO0FuF4O_gUYYFw|apS8vfKEIs_DGXp9FrvvMw
39,39,56,2,U6D2ZyFsZw15-3RtMalq8Q|jCJnPdOPoor62kKZPxqrIg
25,32,28,2,h9JsX6EAJ9TokfmoIbmWhQ|YcpaOS-DMjhezJodA0rf-A
62,11,43,2,5GGT_83OMzXU4XoqFN-Vag|9Qfor2Rl4MBWnyZTfQYWrg
45,3,2,2,UAG7fly9GlU1-Xt4oPIliA|N6npQdvORCHmNtZTHUxrKQ
57,20,8,2,6b8l-OvCaKx-EssvHkx7Gw|mGiqxAK_jZKV0sfPcXB7Zw
43,55,46,2,9Mm9xvLfiI72E3Inhmn82g|f-XoS1T_myjTKwE11eq9sg
21,31,8,2,kn0-Tc4JFnpnlCyqG-3X9A|ziyXteCmNmRprs10buP2iQ
53,11,16,2,Zc5KhfYODgRQWBi8JA7nbQ|Y7bpk83gKWgCmi7yKGTTug
54,31,45,2,_tQq9qfIkZOOwzySEZZNxg|RBCtHLVvc230q8zkRWIoyQ
23,30,56,2,QJ7nNAXmBR6dDZPWj_36pA|iE9w8w96epHq1nPO52AxGQ
2,5,15,2,x5GkG0oI_S107wLlgdBxVA|Ro7opPbuSZdL1igdatdTMw
61,3,58,2,_eYIbxOoSnzGgq3v2o4WKQ|1GSWARDKGoe2FWF1QeFqgA
53,56,6,2,T9sdnqG0AnXv5xkVy7b4RQ|PkzH56GHMq0t-sNes-rHdQ
33,22,23,2,bLPw8r7Xcl4sRti4WTbmSA|lxfqShdgMdZgJEniJEbloQ
25,20,25,2,8lF6eFOKrSmZeZnj49rFnQ|Kw94tchxjpDMF1ZnYWK7Iw
6,49,5,2,N9PyXCEUJu3Q8rxRAiS6Yw|Wpw-cUHTjQ65LV6e4bME5g
27,43,20,2,0F1WFFm8TJde117UZPbkfA|InawP3IfShNTJjSeLMDmGg
7,38,20,2,rlKk3ynwimKAa70zhpAntA|4zEqYybRD1FQssLGaJnNZA
61,22,24,2,1RReuaDA18lalPMY5VCvyg|l-bq-D1Nye5PLvh4md8SWg
37,21,6,2,IpUlqml-oz2Izby8Hsx-lg|MGKqN8FyfJEuxvlZHzsXRg
57,19,42,2,_AVG0GvrMfBRK5jyuwSwrg|ZLjUCF2UaML7S5pSmn5BKg
1,23,60,2,7lfL070CHmZNiqJ_dnhm1w|MQvV1QE8Rc4fMNMZsdSIhA
55,42,61,2,mS3JySSrjHSzuELzryaeLQ|lc5XG2lUy9Me5Z3qc1hr1g
29,61,16,2,_dDG2NGsUnMuxpx63O61RQ|Vpb127k_PeJ02o-EAbWhyQ
27,18,22,2,MCQCfEIPK_6oNzmfjwEXsA|AoW3nEk-N_ltgkpuTkemZg
15,31,44,2,CYEX-wXbW2bZDxk7nH60Vg|n3sRn8jx0zT5ew4tjjrRBw
54,55,45,2,of-GVqY0G_UDHXT9Xg_ADQ|OdIBX09glfXNVSyd0RnIeg
34,22,8,2,IRVQ6INmgAvl2dXU5ChqWw|X3vdh9Dtyap9jqKdZrcKYw
22,36,35,2,r4D7_LX3JowSbx4QUpoaNg|WNFxt2TyMDEuNNNZ9Z9zRQ
14,34,21,2,yYG2XDKCaf5yOLgJSKMw6g|N3CuXqWoFpBtYMBGhBE2fA
33,23,37,2,8ljtB0A_-D7-36jP9Ai37A|g-cP3MZdhcLNCCmNEESpKg
11,21,43,2,VSIUiDAMrrQVsfbLfquo2w|C7auHKLzJgVC4ShVyijP9Q
61,8,15,2,rHC2W65Y1JSvk7MCsEG1BA|V5eBe04jiJq7cxxn4F6y2g
15,31,60,2,U5_T9hDfdYFWS8ahj_1Dvw|zujdPV3HT-Y-CKE1GgkMHQ
39,40,37,2,OGQnCvnhqNCpWawUi9b21w|pWYk93WSXc5ffnyNWb-WfQ
41,32,30,2,30SDmG0Lzlly8ZISz6cXuw|PRbf-L4kY5vOGLxwBwzdSg
62,50,24,2,qcguEeAMP0XwFLYqhwX2hg|FwwbaUc7u5nSiLmkF_Z1Tg
9,11,29,2,8PSSfsRQ0JfH8Yc4Doq_uA|YC5nBPPvrl2qF1vhrPHFhQ
27,31,14,2,zbd07p4LWd6ty5mHA2F1cg|cSLT_5UIlQ6JKzgYklBNeQ
34,32,1,2,RA4SCy0Af5yI0t8lP-3EFA|4LkQ65dWQiRWfYihguKqOQ
10,41,37,2,PtbIGfw7zq2yJgE2oy4sDg|sSECFLujBecuFCbt8c0KyA
46,3,11,2,gOpRlosKLPBuVhYsTxgesg|wrBECCxHdYlO4VHcHWCssQ
59,42,61,2,tZTIQ_8QzFZYrMn5u_M0Fg|YzluF3FNGjnW-tOrLZt8JA
8,43,20,2,b6Q0NN1z_JKM7nwjMKSAMA|z6sg3yLchXyZqUmanvECYw
13,24,29,2,Qcw0T-PNa5Cggkf7W0URyQ|q6UEmfjz-Q_q7LqLGkcv6w
32,30,63,2,4Mp9g8_Qm69KMHtWtkN5BA|r84vJL6dZPBrOPTcCeeR4g
16,59,0,2,VSc5hpsT_CCt_Hvj92mbPg|VH-ctR1v5d1sJy2Yk8yrjA
15,29,26,2,SVf23pjKERkedqCdWl6ECA|5ItgryJvadUrKVljjJ8l4g
32,20,39,2,keugb9sh5gfaInxNHRncXQ|Vuagn0IMG5Ug2X3dhvZ9uw
37,55,57,2,RAucBixPYsidSxjtl6VioQ|oFv9-wwifD3u8FFx6fPRYA
34,42,58,2,ZIn95Xct-BCBJm8rrfRBXw|9Ebckj6z0EdXxDVcMfz_SA
13,39,29,2,JiLdxFx_nY5HoQNJbMSh4Q|6XMZkKUrDOiW9aXW4oD8fA
28,9,59,2,hZrDUZmR-qh4ZLIvHee_LA|vIkcC2EmoOLptoKyfh6bGw
34,53,5,2,XTq8JInvlc_PsPEHtvImYg|b3CpXg9UINn2FZC8CTHqFg
22,19,27,2,2oav5QoWgnvTI2gO5xFMjw|CFlW9bfl4N63fZpQsZIkRQ
57,6,42,2,SPWyzJPFP2TT7x0BsqaBqQ|2LokHe7GtKZD9Q6w0dRe_A
6,62,1,2,Knt2mnsG15akKb9cjSiuxw|mUhiQEWtLepWRSIGXK1sHw
62,29,15,2,POuaebsAeCyNx-8qZ3O7XQ|P7anLq0I2xzyEpS9HdpkSA
24,41,62,2,Pg2ZKh-Ss7CCpaF8MwNWYw|6tcFFccjwE4twLkrkqVLPg
22,8,14,2,9VRg8Ho9SoZWKPmjfrpVmw|FTOz8_xNk6BBrsY1O_KF8Q
44,36,16,2,Ye0slMJ56gXMZChM9mU6QA|cu-s8VMSSUKPosPS9ktGaw
17,20,50,2,rQ2CSHRkZSn5WCu7OfVI-Q|YOjherH1QVBgRYgE4ElTJA
46,3,7,2,i5DH8fyS7JTu61qrIgRRWA|spr67xGmXtCME70IQ_ABtw
40,43,26,2,o4_cgIKWgvJ09TZeSzARmg|U71g2hUbA9uOY41kWRLt7w
45,33,59,2,bh5YCU4-_1PZdbp82FLHLg|evfpWyT7mG9rICUyCAGwmw
18,31,44,2,lX-H5mJYzs9i8UsPghlvCQ|6GePX4W6Cl8LD68zUq_MAA
62,62,15,2,iSSErxB_4XLkrKU0CotYMg|jNxvJeAUzzpC7zW3UN78HA
59,52,25,2,1e1qCk-tKAkFn-or-o-h0A|cVwr3l3WnGJEMX8NhxcY9g
18,46,44,2,cmETClmvGoUZZwBXRtv6kw|or_WcjWELDsssk2JruvJcg
18,38,11,2,KnXWxp0DO4043CyWAnAx9g|2EMTsTg8876QbtIGDH-69w
55,8,9,2,67TtOZH91MEUxpnt6SyRug|3O7QheC6iNpkkFWSWD0DwQ
12,50,53,2,2_y3riLaNIB2tdRONY7PAg|Fxzm5Yp3yDq_8n5gptP1lw
59,55,42,2,T3tiN6g7G2XUoDjRv3d8Cw|t8xJ1hwM41vYwe7LxIyqaw
5,26,39,2,N2Wq9Xd5JUIj1gQwWPSGOw|EvDZxSv_9UlAOH1NyKzb8Q
61,61,15,2,nxV0qNngBHkOBm3rer9E-w|PkIYhUjvpsPpJVJv4WcPTg
2,49,15,2,J36em-jyd2inHyXC20jtXA|8-CnBPjMxQj195wDxZrHEA
62,31,15,2,8ZbU_9dTxfbQ_0rTk21Uvg|7OPFjS9OsPIYX_wm0hbZDg
56,57,16,2,97-J376z_DxuZvOB9oBnzA|QbQxZ7t7bs64Lq05SLAmVg
43,62,25,2,w6MkrKwuc3R8rmR4KLl1Ww|ryGCYr4qNQnDVtji9RmbEA
35,39,45,2,7kC44AcEvJRAaDPhQNQ-6A|YEPAyjUfqOuyO6PWOZvxBA
7,31,15,2,Biidj3QszVuVO0Q85g5NPw|zwd4dyQ5ovnjVojWfAuhMw
19,37,44,2,b2cW30_3ZVMwe49VfaXPWA|jEWs4_HRIZS9YnfqR41G5w
2,52,13,2,jPbv87mQlX4jZTHogK7_Xg|MLJVuIFEEziEVdKuGo8q4w
32,50,29,2,Yh4yCF2cjDVr2LSuphgrXQ|TC0SkzAqSdbmX0bYyvoJ8g
52,63,18,2,kXmscD-bp90t4QAh0H7Dig|wu6SSj2rw9Cc9frUmexEng
37,62,34,2,0yN1rxCrEKqQIUk-nqyWVw|UYk0-_vE6GheSGKJlRBt4w
21,7,25,2,cGX-1IUwXOjkUqZbkKYcjw|ysvzP0VvMTrGmUClKJ3img
21,55,45,2,tngXF4K4cojGHn-4PUpBLQ|XdipvXDdsYt_MDtTaMtXPA
43,7,44,2,0oSSjekU-3GR8gselReWnA|xI_IeVoVXLcXv77Yt7mY9g
40,50,60,2,DvFd-agmSZZZ6f-Yb9jmtA|r4Kx92NJW2aJjofpEuqM6Q
55,53,50,2,hbitfyd9tJU3jinKxIHoAg|NCVrquxH879vjXIZ3tme4Q
10,20,32,2,cSl9JEvF2LcE8HoyrjeH2g|O6Mn8SQzavRYCOiVeuZ6Jw
53,46,1,2,F48wjJ_jjEz59Prh20XhRA|waafKhA-LtJSZXlECyfEXw
62,15,45,2,HtHIZmIOEaEIKaCROPtnsA|QMNheeGTdKujLnYgEyFuWw
62,55,44,2,Mfyqn9bYNL7jVsXjXH_ymg|17MK8qagV374AuUA4sXuIA
59,31,20,2,LsEXXMggkiedirw3zuqKoA|6XiTlNnstoTK3tUPkc0Gbw
62,55,3,2,aNNCjIDnTxn3YXRa4SnzYA|CaXoVgnTfQznEN3vToZbUQ
58,46,46,2,muD2Qwi8m7Q0-HsQf6B-ug|ISi0dQy91K16TLR8zo-hQw
7,29,26,2,Laqf1fHOcmqe1yGZrxKw_w|HcddEbhaQ3wgyEFoEZSeGQ
11,52,45,2,g4cJA7iabhQywVCDytdUJw|g0UI4VuBBTvNow0-HW58sA
24,28,37,2,2X3sYDb2wORzDDwNZP33WA|xtEDyU98DnjqsCuV8apV6A
53,63,2,2,e3fQkykBr9V9jr1g9VWliw|wZ6EfAVljGcjT1JPbc9htA
54,38,41,2,BAaU9XVWHtSYU16BxdZERw|G5ovf32QlclDiBbOD7sx-g
43,56,6,2,jzd6tUCIYEitbQqASionpA|15JFk0bn7HJ9g9-N7tXl_Q
62,0,45,2,yEXvgdOxH6EGrwGmELzQAQ|jQdPQ4WdwCumO0qgst6JKg
11,0,21,2,sGWTgl_WALFonBhFwX7OMQ|6KXJk2AWH3NxZBuCdkggVQ
7,31,62,2,dgGuvdysSuWOv2dKqZTbVA|30cpm1uq6xcQCmN6JTrB8w
55,3,35,2,zTdkrKZaH9ZdDRK-TZMhnQ|qJglI8CU27H6p5OrEH-K8Q
