p1,p2,p3,n_pois,business_ids
39,4,81,3,B0e8jiZ_NAC50AjU9oH5ow|RGbOLfkHEH2ImrJfTl2CVw|-U1GtVyd_kUo9a2P6pYFsQ
120,73,1,3,XvFImQnVmlZnSCE9X36Tcg|28W1WtQCD5X9GxR6A7q8gA|Yu8S-WSQJ0SX5oOHGE1reQ
5,48,99,3,FsWEzgnPsARCH0qmKkWLNQ|eNeVdj_VqC3p5ofo7SKEyQ|CXdp02VLnzNlILu9R6Y_wA
92,50,83,3,3i3NUv_G6O6h-BYNnLa9Qg|57j2jUyvPq0YfR8wYKiIcQ|jchdx5ivrDRQlIIAXwrOkA
7,106,35,3,qCA5c4RsKrT90NYSUlidDw|0yW90oISSiOYmJBiu9RFuw|N971nQQSkod30TvgmOx-fg
14,113,82,3,u5_y_iOUMjbvqSwWXIx-5A|R2izKtaTN2UW3bhjBmHJrA|84oFqFilO7wbs2iVsTy3eA
28,26,54,3,68d_MsPklM5cwIKc_FJmgw|4owrIR0t7W5WR1a8-VsoKQ|6KBU6sk4EcISjTEKIy0Yew
20,70,1,3,Vru0RfOG_WoXUcoMwyx4Nw|6ZhR8G9TQcDJgILtH0xd6w|GCLk8y_i_1BLHf27NdFfhQ
36,0,25,3,3e613yg9WsOZHWs562jXjA|BhkuEhNPXGJV4jpJqO2cuA|qBEIkcRkuiZBRbHr2Q-vbA
74,51,62,3,QdN72BWoyFypdGJhhI5r7g|xufzUDqIr3-rc68Sv1zR1g|0LLqluhzWOkz2H0GmSY_Sg
122,72,92,3,Xnpt4pJIa0phjPv4Oe6NJw|_dDG2NGsUnMuxpx63O61RQ|Q18TVpaeOs-UkljaLG-UBQ
77,67,25,3,aa0xi7fgFJyA4qWux6vz0A|j-WKXu1uJbB2AvY09we9ZA|G79i75_gXdsw9xlICUBjmQ
67,89,82,3,ufNUHAZSC1Nq85H92vHfNA|nzaLOwdtzx8shZUrqrz9dw|xD1ovhLL246MNc3OZJwtpw
117,73,58,3,5wAk4sBWukQ4WFIlaDrdEw|oYvjtszgXo5x45d6fa6y2g|CQhY6tuC5lztz-7uosT_5A
26,71,58,3,uAJ_rq4ZQUgERalFBO_zlQ|bn2jWrB_aXdQP4YoyUVVIQ|ZMejgg0By-DI2wyQWezBbQ
106,70,67,3,VSc5hpsT_CCt_Hvj92mbPg|FffPXnuuKYWbi3Aj8taNcQ|7kgF1JYwZQMUrHpBsULC2g
56,86,36,3,JiDH1O4t2nE3ibkHzmzRrg|T6YU8_8aDC8EnkL_yhQnvQ|2uUd8aUbZorepmwW3j3a4A
16,13,5,3,GCkkrW4vzgk6kQakNDTGbg|EeUhcxo8kw5V21pgYSWliA|G0OV23-dZlDjTwgVR7gtYA
95,70,46,3,pvDeQWBMRharchOi7wi7XA|uXFt5P6nmFjoeGQqRmLVLQ|TKPAyOWcexkpVHPCdYTNmQ
31,73,126,3,lkQP24RF-W7Hvb2WOPJWAw|_qgqa4X1OiMLqub1hHaMjg|UiEv2cjyNN3igsE5kv0wCA
88,73,97,3,L-Ts61WIQZP_bEqzYmpLrQ|k-dKkUpSvVYhzR93C7JmMA|e0BoeJPqG4OD3DRPOG73Jg
85,18,104,3,evWk1epmpumm2OMCdVwnPQ|rgi47E4VY0jdatSo8Oeotg|HgxY_RnJFGqqSVO32nxS4A
66,123,24,3,WCLexnTQmylse_p0kQbz2g|4_u6ikFiy1MMwPA9ZDkuXQ|20gJLt2-gr8MNQG84-K-4g
61,35,105,3,PMs7df27DC_OEvywsl-41w|1QpYfl158aRcOWLcyTQgew|WEyscOTFMWXEAH5Mloh6AA
83,122,58,3,sZS0tCE8zUk4qmK_CUaDPg|WVNw5jRXmaJdP1_r-gN8XA|BnprLJ4Lr33--YjTmgk9Zg
9,1,32,3,P7anLq0I2xzyEpS9HdpkSA|9ujreFoSYcURn43VkCkIhQ|aIp7D41qhB-FgfBmYUgQTw
127,93,82,3,bTNwrkDJ2HSIQo5egSX37g|53ZvKaO19YS6Gt5x-va0BA|EaBgGhjd8rB9KVvCXKaiAw
93,26,1,3,lGwmPQcKEGPIEWKGSoM1kw|n0gsj17k8G_5U2L9hAwozw|saVXla5i8TjE51S5uCaf6w
24,70,82,3,qDoCzQxqKBYYlijWgv2TvQ|hOSLBlM6nkbZ218jwp8AvA|6FrR7PxU3h6r4io6sCENJA
110,71,25,3,DytKODMqcvQ7MWA0NN2uNw|05ev984NYfimRN0UiFrxaA|mUdjeVjdsiOQMBK41x0Bow
68,18,97,3,FcZxIZcFyJFDny8J83KzCw|GXhExRdP5UUDhoxTRWQfcw|jh-Sg2S4wlelkifvhjwSlg
47,18,65,3,3BJxm-HnvzdwD1zjmSbmyQ|81NKeedNCrNo0v60QatxzQ|tJH6fNXoMkgWRyN_Y76eZg
102,32,25,3,FTFtoylMzkrzqNVSl-bkKw|12kD46cnLyMXUQTCI2N0ug|KuLi91b-N_0XY_3IA72RJQ
11,91,25,3,O1oZpbZNDMH_gz8DhsZCdA|T4VkmVfJScbLe21xLx1yNA|OBxzsMyF37M-iNM7TorTog
88,73,35,3,jL_NufxqXi-BpW5uXKsPwQ|a00dh6rJkNacLw2yZ35ZsQ|nmbrMcMOZd-DQ-cM-x00tA
46,72,44,3,Tm3QiAVLJAR2fEJK7APPPQ|MoEZGIWnOfOLR7oEj024hQ|Ieb62CSuneOJhW9rJOT8hQ
78,54,81,3,nKYpVtHmwzPBmVAlz73qoQ|ycm91tre_R4pRoV0STawSQ|f2RHDdXezLHILvM7v1xOVA
41,48,12,3,AXfF-c7h7y4yqUC6zehbng|2MKTSjcis749QGzm0vwFXw|Eni8nf_49XDbzEmaaCOQjw
70,86,105,3,YOqnRHASr8ensibyqqFmSQ|Tg1wUs7niPlD68hXbzP1gw|18xZwAzzShCRW_d8ZPpV5w
15,48,111,3,eGmbGdkhPjw2gniEIq-E6Q|Z69f5DLAgRvn528Y61WEIg|prWF6l3ukkw0zLl3tl-V-g
1,107,15,2,6sEbG7K3l1aCsXPmD34zJQ|t6F5E5a3Eo76wYCOQfiEzA
31,73,58,2,MTSW4McQd7CbVtyjqoe9mw|KKivjYzOLDlbAo-iMyqWWg
110,32,58,2,-4dYswJy7SPcbcERvitmIg|Rt_uLkn_Ha0BiDoktBkYrg
94,21,90,2,5WIkjB1c2JkwmqgqhbwzCg|fnQe5CpGnkY42768WyQHsw
111,86,24,2,zCuSPzxpAob_G1-823V1rA|mffOdYhUmMsFAyXCzVZv3A
43,72,117,2,_bMDogzkRWe8nlV5lIDf1Q|IzLOX3tUTqQFBb9kHdu_wA
109,102,22,2,m8O_40RlYTs1rk_AOnLjFA|2Wmvi5-7LS1iw5UkOuLWlw
1,34,25,2,_eMk_xKVpZWLvsOG_7jmUA|vWnnHbWZETzYwyaOxixlqA
23,52,83,2,xHspDrdyq1g27yRDezB5yA|FtzKdwb27s0Cd9ASC5Uo3w
72,93,13,2,rh3C_JK4NAoUJ-HNStvHtw|2yLeUev-KhtxTPOEmTLaYQ
66,54,8,2,ngvE1G9IckUO-ljZBFo23w|i4uxP1u2a-t82ELdNrVCKA
28,48,86,2,i_cFU5_dQexbjJA9rmf_WA|pIInvqxgFYFptmbz7kcaeA
91,117,73,2,QWqKTWQ2OiDgo3dzNkpung|XFfuR-F1_wDbcf8xo2DVPw
23,88,15,2,gVh26yEPkXSoWbhs1p2kNA|97-J376z_DxuZvOB9oBnzA
109,64,1,2,cDekcTE1qwpz8ROlYixhqg|Np8pLMEE-V_E1ZduSQAJ1w
35,48,111,2,V-96iACFgPmVjjKACGxd7Q|lsM6KeDyLJqi5X1_sx2Biw
71,28,86,2,kR4tXc1fLeR2QNu8cMZrEg|oOO2VUntBvLTBDY5zOK8QQ
29,74,39,2,e8pMCk4bE0U4qk7z59Lxkg|NgUst1ex3M2ibDzSb6Xkaw
11,1,98,2,Oyfuul717X4T5A77S-ASBg|5EkkPPA6ZOltPFKo97H_5g
11,64,39,2,VwZ5NDbIu3elGQI6MzcXBA|tYn8hGpZiRgJ8cP2FcI_YQ
39,4,84,2,KrR8o8nLTrhadC1fcWx9rw|eilf3Uuzr7d-2SOLLoA-ig
56,50,57,2,jNu8FaY0cFB7t07HR06g1Q|YDlLWQ8Tu0FCIQxEWcaZGA
115,11,118,2,lFTfSKKwouxn05_F4PGGsg|8HKdxS3a7a6y5X31GKoD0w
78,18,105,2,uSW_RGoNOqOmtR1lchGxUg|ERxAPTa09fE0tZwvfht26Q
43,6,80,2,3LYKr4nbBVcNUlC4QelSfA|P-PBH28Ck3jaUY660VTuAw
11,113,104,2,dTJRXFxdjmDZYNqe8iB86A|R9kExKCPOnCD8vVY_7Edlg
34,76,108,2,v5h4oxUGT7jYc5BVDLoEmw|QqntFtwfPDC8oh7AZ223vA
11,35,58,2,EzjysPg2-lVX1E0ibStUXw|yy0n5-SHXZWgK8sy_0dHpA
64,114,17,2,N4F1oQTu1qqyl0bLrXRLcg|E2_AzxFPus5ztQecqq_j4A
95,124,105,2,29mQNZv8dsN8IAJ8uBnjUw|Ag_GeZwOrT0nmyhnKQiVBA
80,55,89,2,Rta-rDiQ37MsWGPsCQ_mWw|qC48vqfqccfFrphukR5WkQ
118,96,57,2,4Peac-dIOM80hSw9iqEAJw|7-js-chyskuWGRfHTeItXQ
121,8,121,2,woNKqqAki96qvJX3JONQfw|cCLINaXaTfB1grCOBfnY1Q
93,110,97,2,2LsGwE2DIQaBPvOZ0iNv0g|kfRNvp6426TSfKG1FSGR1g
51,70,125,2,TyYpzJzeKWtyMdPFtPRUEg|Afh9UF8-oTTwPFaGwIskKg
25,106,8,2,3dtxHKM3RbVyjzTfbcGq2A|i7H6gGM5jXMMrhr8VRZXDg
11,82,97,2,00rIcvqmfci_oJWkOqPqmg|XT1xF_7s3bJdm2UOrTMjPQ
25,54,65,2,IP_E4SHLClorhNg4o5bw9Q|GAuweBrcC_wK3a0UhZjwfA
11,70,1,2,StJngGaxDOJDjNmsCcKuAQ|PmFBiD-KW4U_L1MS9qcIUQ
42,19,111,2,-KncfNxXHo2DA46fR39K5w|vZM0-WmQsr51tOoKAcOBFQ
117,106,97,2,LM54ufrINJWoTN5imV8Etw|v1LfhgHi6oGSInDKwMdtFw
102,20,46,2,0ak-7uV9Nb7nF_l-mMCysA|pojLkG9I0ZJaNncNKqIEow
109,86,39,2,dzNHPZmXHFc6_6BZQVYAeA|pYyShHmDznH4b67OTuMmWA
7,106,1,2,vtRXIGKj4Jv8B7ysC7q1Dg|MjVcBrJKu2hUePZuj1Q5iw
70,86,43,2,g4cJA7iabhQywVCDytdUJw|xQrzu_DJHwVdokMDLq7KTA
84,89,48,2,DL9Oa0S7BSKrpFRRL8Y8Rg|HN7ZEswlnT9UneWubNVU1w
68,5,65,2,LsEXXMggkiedirw3zuqKoA|gaDtfs7fmBRraM8FyKNM4w
76,108,24,2,Mfyqn9bYNL7jVsXjXH_ymg|bVLyH2WfOrK4UWlFXJzs9A
102,73,25,2,F48wjJ_jjEz59Prh20XhRA|rhdzgIxt3PikpHXm_QNCew
108,13,104,2,x8joRxn_TPorP1C2LSdSYg|rajhXVhe25WptAZx26UqTA
51,123,125,2,NH-LOS97SfP2aL_ZaLwUJA|WQ1m-h4N3UoSwKFHa5zAwg
66,16,97,2,of-GVqY0G_UDHXT9Xg_ADQ|IS3h8_4gL_IbmpVTKDB3LA
119,106,92,2,wpLrLT6fGsStEZkatC_k6w|jOqQVll3LHy-J_s9CGeBpw
79,28,96,2,nEVEFZP9gdoNbucjv41EbQ|nAFLBslPK9GxNqzvHhiEwQ
35,76,97,2,_ue6jZ0RCen2FZk045GvbA|ox3tHL6pYBqCFbVuFjYoLA
9,123,67,2,9JSv_XGIjTt_uwE6fVctMQ|PrYSQ_FVZAXB46KcscmLrw
86,47,97,2,0swbH3HFkIX9SvMkRwCMSA|SaqqOt5a9-Vh4dkmWL3YTA
125,73,67,2,JiLdxFx_nY5HoQNJbMSh4Q|qmsdbXMG6DCNXEEZJz4d5g
20,5,65,2,Tk5UxXWUcBog8_oOcH_gzw|_TazuLCE8YDVK2JIj2SCYw
21,82,80,2,YzLoOyrhwDP4Z_mAPC0VTQ|gihNKyt5d6lIZQem2r12Lw
23,4,83,2,qTb5bEgZdrwx2A3mNVK5mg|dM5-fBUJ7vII0e4I3Y--bw
66,52,105,2,-0TffRSXXIlBYVbb5AwfTg|SapvBx9qgQU46KPRvsqa_w
125,18,1,2,rjjK00bgGHNOJWMgUXT-ng|9rjYYWTMZj2LzDuBl9rKEQ
92,23,80,2,qFHIiXB-HBQrHCKLUtLRpQ|qYTB5zSzKXGHOv-XYHKiHg
108,102,81,2,L4G5ABxhYHQAKIcT0818_A|WAWI8FB77nZVD7_yc2PMYw
37,70,82,2,vrpwZHVR0H93peg03Zlnfw|9ZmVhCA2m3yK2mXHDFUlfA
25,106,82,2,Iw8uqNPxviwcgxtruAx_LA|L0c6-mnkcV9fXLk0--dkWQ
78,68,105,2,tqUQHX7gsWK2d2rsUuUUMw|iSOwZtXQaUBf5tX-MTVT4w
77,108,67,2,Vq-oKF_DsX2QbRz-m5t27A|-sTrihdzACrsOSu1FYdfxQ
61,70,39,2,Rliq-iILjQX0w3Q0XZ4LAQ|IsRc98sNAR3tuPDB1GJrZQ
47,110,24,2,IrJbptQgdCXC4avPQKeChw|0-7N3z_cb3Z1xMGDrbez6w
44,70,62,2,Xdhw_8EubmL4N-E5pBzD_g|y9Jpw5Koli_-dGL0S5RI0A
121,120,1,2,X3Qa-dXb2DFdZZ2UnAfSVg|XHUdKqKQOzXUkImZvMbiBA
11,125,67,2,jziliEq8Zum-EynD5v-Hvg|VTG4ywxqcw-R_bvRGTYKaA
11,113,25,2,EI2_OgANt1Mb_83cNnpPwg|9ciFIt5951W-InCyYqs0CQ
53,37,83,2,QcThABvkyLHpkOZG3aLGjQ|zLm2PaYrpHkcr63ekwvtBQ
93,73,73,2,aaqm5vJvVj3vyMeGwPqxEw|jS3affmkXWrBnidXA-DIfQ
68,66,39,2,YRw-uBpdzRZngN6zzoC4WA|oCoiJ-GBriiupCgpgWfVhQ
81,52,1,2,HRImZ4HeqDJQ5hxSMMlW6w|l9vXb16zmmFBDtozL6B6Vw
72,33,99,2,VAVRBQwUEmSloXxfKo-ZmA|Fyc2hrO0LjHNlyswvtI_iw
78,110,81,2,mprtNLSD_AQ7pTb1vzbSdw|DhZVpgeBKxoLd91MiwTxpg
48,73,97,2,uk-sMO4ndYc47nYDzNLaxg|qYuVkDQ5SJj5SrYv3SGc6g
98,59,1,2,3pq60g2sQ-GD-gBm_UP8Qg|UCmTG_e7I2a5dY_3qI6Jbg
87,119,73,2,_peFbE5jqTwlRJ-jgoMe7g|vvfXLBxn_f_02b3jDMHBpQ
36,48,58,2,A55glg6ynzqjNAbRyTI3ig|UBj0aJ6FfMR4tdvRbQ3KSA
102,41,105,2,4hH1lt7mHPbl4r2O7LH6nA|nUEqRhVHjdRJexlaB0msmg
50,28,96,2,oRZzZbLbe5XkjMJ1KU4MvQ|y50u2JA-dWO-gPjzsRvqow
95,102,8,2,nF5QByCz21MY0KLtSoB5KA|07LPxCT59Gwg57tmzQdirg
78,91,65,2,9-W8_gKJ-tRPr52TFKFNWg|u5RCQuZa_-deZvcWnioecw
32,18,97,2,86glJ3ygYJV8HE-FClONsw|uOpUwgX4Xf6copxDjNvvUA
122,3,21,2,iblxd8ExRazILW8E0g5huw|a91aP-mBmKnsEPAIKU3-OQ
68,70,1,2,w-DEeeCRDlKoyO2P7nTKdQ|_LyMQFlhNLiXGElj1A-KEA
102,113,32,2,lOdf3USy1JvVP-1mWjhDSQ|euYhP1oVHnXITQ3VldrI9Q
51,47,82,2,b5RZp-VsG0R7_4O3DjviEA|UgmNVN29KpOvzwwdUpTgbA
57,63,120,2,pZYR3SwZBJwMZFkkntHAhQ|nlJJznD8hiNWylGgcQksxA
124,73,116,2,ijnCPsMfWWcxGlzwOzUxIg|AdUcitpXQXZiJ3wA82RrlQ
68,71,36,2,E0AKqwkebF15_hvzNSyGlQ|uuYanMLNJzdpaYB83szcEg
22,84,81,2,OMat-LKN3hHMHvqOqoagqg|clG11uOkymL7Rem0PgpgZw
116,121,24,2,-CIZAVxbJ9RDWl9Xx9kzOg|9lyYoyMZ7wqqMSaP05usSQ
9,36,8,2,5N9nJbymj9JtOAEx6ZMxpg|O4wZuA6Im9gQxxddCZ3kkQ
30,73,82,2,82pcio87ozvTYLFow_n8sQ|phmaKIR5wp8YBz8VhnKw1A
1,4,62,2,HgdemRov0VTmXtwVg3Zn8w|ZIn95Xct-BCBJm8rrfRBXw
35,119,39,2,8JFY8ctkpd_JDVoni6r0xA|Gvi0ZAy2iuB2SHHMi-9jxw
5,0,99,2,ls_MR74go344ZOa2lYz5bQ|Lhr2IPoYZ2tON_1XGXNp1g
25,106,116,2,P57AT1_VQ6ZA_sBlvzN43g|6IwF2rpoaiR_W6DzOvuceA
47,43,24,2,zRjUMHQJ5gAmFhcXZtLacA|d48Xrx8MhGtdaLvhcYzNWQ
106,70,105,2,7lOWx72SeKTuUDuW51aYNw|LfQBrluW-nAR-VEuS_MNiw
91,108,105,2,J0_WwhnmqLLR83WArIUdEg|-yxOY_fhwp4uss-8rGTGcA
39,15,122,2,62t3f4cltXG8xyH8ammGqA|N6IVoGyJaK1d9dnHsW0Z_Q
49,112,83,2,IUQLbsQYryEO6py1araQ4A|_t_UwNkwAinJSljDDYvnoQ
81,110,97,2,V6nHZ__onRImXrX0u5Mu8w|2vWlAJYCF11QmvRWBOQXDg
99,48,4,2,sodCONXD2u4ljoK2c_W5OA|UZcmazUpa0BBBzJ6dfueEQ
30,11,125,2,B5YTYzEQ_vIjie4E3WPW_w|6eMJVVDFJJNokFCjgLIqNw
47,117,105,2,Zxi0AGG2Dh-SeqHEMtuUYg|cqzAz9oBzPNvJccZ2MNmbA
76,106,126,2,73UjNbSoQjQAOS45rcihFg|ArNDRug3p5zngNHiLivnFA
112,86,80,2,yEjvR9cWu7zCmos6QZcZfg|LG9ZXJlsedUyYR9SBuq-rg
81,1,82,2,P-wxKPAdWaU7tsCdA5ZfGQ|45ClmqPAagmNvdUojFULZA
38,118,3,2,A7IirIN-tHF0f7X7TrJQFQ|X3EN7epXYeCBzpMAAOQAUA
47,73,65,2,oJxsRgj8Un9VAPXpaDuufA|Hd6U8p2-9k5CWY1ScrYong
117,42,8,2,3wg8xiywSGA96DWCF0WOLw|PgUoeGam08nCaLWJwrmrWQ
53,86,68,2,tiBIjSy-tvRqFY1BrQ-kXg|ZdeOc4WckE7jnF-eT-C8OQ
48,106,8,2,1YbHnoddvsGXRvhkcTRkiw|VDIcgTQVzOdd4fucVE4sZw
118,13,97,2,8iWk2GMX0e4YrmH_K-zogA|goyOq9YY_IeKINMppe9Pqw
78,20,81,2,H_JO3CNWRTRHmstEyvb31Q|up5Czl7yXI1LpZ_6Ys2Ahw
122,4,8,2,z_9_YHqMk_dPWq8op6aufg|3WS4vIZ5Rh1waOeuvrd_Aw
121,108,39,2,9AxWt9VSp1yg7dv5D62W5Q|K9cn-DrPEEXse1s1n-6mMw
38,22,90,2,tsyhFVl5_Vbj-r6XmeG5yA|QvwfN9izvSDcj5OxRJgIfQ
127,93,44,2,rOQ6I3QglJeXev8Wsx9hkw|j7dMQazjHXoBTsbpw5B28Q
9,14,105,2,xPi3UL7FKhHqxGbJOYdAjw|TNVrRLz4CBbAVciJof2adw
54,70,82,2,hcL7e9njsG0AboZpEVF5ww|VEsJqjwNm5jb6xN8BGTn5Q
39,52,73,2,YdZb7z6aNoL6R7oIbaVNvg|pDqI2SmxP2IukZ-vhnmgtQ
67,63,17,2,r1JBMs5FJlM4AgDvgx08NA|8U5EhUUxyGpcNdCWJephPA
108,13,105,2,oa5h-kz5oFYHBKpasKYXQw|J14P8Bo0yDYYXyASbht5xQ
100,36,22,2,H3bRWGQMuX6_c0INmLh7Ug|o46yygtcv5vOQShnEnfNpQ
0,34,105,2,bphzh1v0d23p53MROgxFKA|fyHpqQJ5L_ljKGaUwcwkLQ
66,127,81,2,61RiTA-T02sU84FhoCLz_g|0FzbiQyBnFnH1OkMol_mgQ
127,34,77,2,4U_ZLUJOhVLgweJAs7yRdw|yHDaRDsyYXcT8_n0dcc49w
68,20,105,2,9c7MUiE6VI8NesjPdj5FkA|jZGqAdBlDnrP-J7--vdPxA
95,118,46,2,cPDX2Y4H0fks-Qj5tfBduA|SHYPQbYqbfK4CwTDjtBH7Q
28,83,65,2,RTT0obAwvioYv2LjcD1HOA|Y0PniktyQwKSbiJait1qyA
102,32,1,2,E8l_XGabADbFzal1p_HMTA|Tx1M1NCUYE2Ma2fgKexBKQ
41,83,35,2,fbyvLKxT0LZX7VGokTBipw|ZErQImneQAZJMFBymcKL7w
64,114,105,2,2iAEbiYYkz795dRqm_Jhkg|OAhBYw8IQ6wlfw1owXWRWw
9,32,1,2,z1llbFByQIFZP5Hb44-_zw|stmFa8G6ZVof0lFEh9cUdg
24,54,105,2,KsFuzQCOPhP8eHmt3rP11Q|XQewVfTaosZ3U-4g_yH7Nw
53,23,1,2,VM2F3erGAXjaBFIz9TnMQQ|e1crDTeS6sYT1EQ4fc95fQ
76,18,65,2,-UgmhgFa6biagbAXEPpNhA|_61CLj2WP5jA6X3SDDlrrg
33,121,118,2,uWyy81dLJoK0WuxPw2_REA|SlfJo2ebEtNxcPGlcOx79A
83,123,65,2,uIZwBkvWicqyWraXvYOipw|khH0QtNyUjcExh9i2CwGfg
68,73,84,2,0dfspevYKsugYiU1UVl94Q|gIyxaT9tvxMUZDH9AlmIYw
61,120,118,2,paO0ETshl56TNSaEyzm9Cw|gZkT5f8_7-J5dQQJQgnY5w
34,119,73,2,lkPAmyZDva5Bt4EaqzjS8g|W2uz4W76Kle3nggs9PFZkw
53,4,83,2,0LpmLt3d6BK_ljVOadrMVQ|joZiynWmh9cenAL7ErPdJg
22,72,81,2,5kZtETKu37RuwHATrB4a5g|z_rrWRB6vlsK3fGP3BcmBw
1,3,118,2,eaV07HGOcyb27XobHVl8LQ|u8WvITGLSvg0bUltHpSUmQ
66,51,84,2,J6MGQigHItdSlG-3XZ1myA|QfBSk7-AyvvGRyHC0ddiGA
118,114,117,2,Xxo58tuutnV2nPAvQwzSmQ|0uvzocFq0L_OMx4CF1g81g
17,28,29,2,hnfk4OHq2k0nkHBoX79i9g|OvNnctPYqV9NH2vXyXsemg
76,54,81,2,yxBS42yCi250PXY31jhoiQ|chwav4bLLe8vYwSfUNaWBg
26,108,1,2,Iof_aWES_rnb8jj9Pi4S_Q|mVEqN8IPU-vCeKTXC5lsSQ
11,59,65,2,qcguEeAMP0XwFLYqhwX2hg|rrOKLSaAF5lMcAnDNbYs3w
39,53,10,2,7lfL070CHmZNiqJ_dnhm1w|PNtOGLx7AowVstMVDaHn0Q
127,106,90,2,aMIRfasPN_HCYdR4lQqzDA|Yj3r1lewEi8U3jjoEsfZ1w
34,34,13,2,AaPIKS0VJ6BMfteNka0drA|W2tMXWUz0ivtZy6ZvKycVg
123,126,111,2,5wuOcC8ObVX_y-6NMeCqVQ|ZThYcKd99sKmxTkSADjlkw
75,96,15,2,lhsWv1fxNytmAyuSBh93pg|hVMCo8daSsRGdWaLCym2Ag
20,35,105,2,C3n1MJBUY6Ll_1sKjlcNAA|-3m_nXlyvdKAVNNmVirpGQ
4,125,65,2,8QY974PXRbLFIcJUqz7gsA|JQyF_uBfOKxO90FAehrTKA
78,18,84,2,POuaebsAeCyNx-8qZ3O7XQ|_lnwx8hCqocTMGUxm0z0sQ
77,41,80,2,-FMI0_EhMjwXaAgHVGuG2Q|jztTAvxtscotr6UvBqNQkg
17,28,87,2,tk48cRdtqhRAnviZMae25w|qOmeW59kdVvqHHlRCsCs9g
9,110,67,2,JXnatL1ALEIL-0JZbDitbw|zvixukO8M4PCmMMaZOldPg
52,95,81,2,FjlsbWYN28Uk-v5pjb5pWg|Yn9hrBk1oNF-kszkMATFbw
20,102,62,2,8va8lpVU8aiQtnSbyjVScA|KfIPQSLSj_rJ9zbsdO7wFQ
38,73,62,2,7zJ2m_b-VdThJ5zpnwXSOQ|H6kzeEtNaghedfO5yoC0Sw
11,43,67,2,BX3LLonrLLLfVX-tNrE7yA|6OC8ErU_m06KABnfSXTJEA
102,108,126,2,6ewV-e7-39oqYUq3yZuIyw|G8qD8M6rHAMGL4Tt1SiPFA
47,86,73,2,tZTIQ_8QzFZYrMn5u_M0Fg|u3aN2A8Lo9odMCYjaphjLA
102,41,8,2,t6v8g8UeNiq3O2GoEc7R4Q|Cfpv0IjS0lI4CgF1fpbF_w
68,73,98,2,wVFy58Rt0x_ZGGLK_6VifA|M7ZJfnfZlXNXSNgyJbAszQ
9,59,25,2,XahxHmkaFOAwXix2VGRAUQ|QTjtz-bfm8Yrrv6t0PP0FQ
36,28,99,2,HxBT-rFCLh3KKWcl8Rtf2A|9hSpwqmthYZO-va4hTpo1w
5,89,4,2,Iy9IBht60mlX9bEyez-oCA|LDc5UUzva8KZQtKKGCySfQ
33,102,125,2,oLuOJ-3q8zJ-mhrwcR28eg|VQaIkoE4CslcvNC-4qxLiA
117,123,67,2,cXSyVvOr9YRN9diDkaWs0Q|p1257iwsyKj00D_145O03w
101,54,92,2,ctOOp80WBFPj3wPZyFw1tw|xOCVsyNHR5Rjhx3ZVDJNnQ
109,18,39,2,e5JRwLlsLUgt-q2WBnGkqA|tjjVkpJSZj6ZnzcChezCuA
14,120,15,2,PjknD8uD_0tisZQbomiYoQ|47TOmOqMxeyUSpYoLKqTsA
73,68,25,2,XfDgchxycc8-Bt4fSOHryA|-NBNpfXO_WlUJFprqDtcSg
68,52,46,2,LfrCUDzg66jncxLvNxBnlg|Sip4hzT-4ybbzElDhCNcqw
45,18,82,2,49wcB-ofwY20ggk7Kd4rfw|UGZZVg5iOT-Q9PfoST38oQ
35,48,71,2,XKhACCLtkT29uWmEBx-DHQ|ISWkfjTIT3LOWvnUSUzcyQ
83,68,13,2,tngXF4K4cojGHn-4PUpBLQ|uHtdM9fh6h4F0Ly3X3ez0Q
75,72,62,2,TXysA_u1c8nu3BI3Od-2mA|lENcS1lVrbkCFnXet1LzOg
77,52,121,2,QONdaxvRzgIsAFvecmP8Vg|dXYmCOVFSsKBkRq_0-tIaw
94,13,8,2,uBLzGGjHthoUlheOD5JEww|G0Gjr4iT6tEOlcH0SM79Eg
69,86,53,2,Z8uwE4woiskwAWLyPTs5lw|O9uniPYbTpMfH0PyhtmnLw
68,5,97,2,5FuQbcHTF_I7PWJzhCMObw|_HjSeGPK9XTL5SWK-zbHOA
6,0,21,2,Trd7H5_YJRzGoH890zgwtQ|M9CeG1q58WqCkCsBJ4nUbw
39,6,44,2,lccVg98PECC-2mKivDgaVg|G5rmqJ7nPv04Jm1slaDYsA
13,32,97,2,rxqcQ3fMMFsmKFo3EsBnEQ|y53bddkzfz_aWu7enviTQw
92,107,46,2,sXSGezktRDQpR6BvM1LseA|bevOBvVz0ixr6kf1I-0U-Q
1,6,25,2,sYlexNuXRw7L1UDn3P-EkA|cdrMvOVFFBSwYHb3s06U9w
35,18,54,2,NMnxLORhLb4sxEbvx45qfQ|cXwuokJlPSZsZ3SRKKnGJQ
115,84,80,2,4LSIGjDPsgINLwO0pCAS7g|bmxstFxh3JFaEAyVz3P7ZQ
123,111,82,2,u8ndpD32AvqRkEyD1Q2dXA|nDxRBNjEywNUd6iGRcmkzg
9,113,32,2,g7CaY9XKhwcWV2K-zM47Lg|_bWcLKggOwbpC_4Af4Nmeg
127,15,84,2,67TtOZH91MEUxpnt6SyRug|cgbPom8eiQ9ma0PdJBhBww
72,119,67,2,y9aSZPm53VyQ6Vcsq370ng|PRrhv6G_A7a7ytkNMvtBAA
